id,name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,user
4G58eym5EGj8ZG1qt8DXIx,Rhythm (Of The Night),0.173,2022,0.000404,0.534,201622,0.946,0,0.698,10,0.348,-6.632,1,66,0.0383,121.951,user_11
1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),0.779,2022,0.0165,0.621,155253,0.785,0,5.92e-06,6,0.0512,-4.499,1,80,0.11,123.96,user_11
4xbXuRfZ2ZLktw5QEdGYnX,On Repeat,0.202,2022,0.0246,0.609,190217,0.801,0,0.00255,1,0.37,-8.483,0,66,0.0694,122.958,user_11
4ZnkygoWLzcGbQYCm3lkae,Rush,0.378,2023,0.00288,0.743,156391,0.837,1,2.86e-05,5,0.104,-7.634,0,86,0.0633,126.023,user_11
4qDpLaFGf5ampf2DXD2TMA,Where You Are,0.0818,2023,0.00953,0.56,236000,0.832,0,0.00541,9,0.546,-6.432,0,79,0.0363,126.0,user_11
1p0jBDjxORjYNJyAphBRpE,MONEY ON THE DASH,0.292,2023,0.0439,0.84,145667,0.667,0,1.34e-05,8,0.179,-7.126,1,78,0.0843,120.044,user_11
4W7bfpXBXrH79dnWyJMkEX,If Only I (feat. Bebe Rexha),0.693,2023,0.161,0.693,142756,0.73,0,4.12e-05,0,0.109,-5.06,0,71,0.0356,120.018,user_11
3JsH3qnwhYGs20PBMsCgNx,Voodoo,0.264,2023,0.212,0.66,213800,0.878,0,0.663,6,0.16,-6.647,0,68,0.0596,129.004,user_11
2a7tWwfJeOmiQB0AryaKB3,Out of Love,0.404,2023,0.000858,0.605,138560,0.91,0,1.55e-05,1,0.136,-4.499,1,64,0.0309,128.035,user_11
0hoWvEK8EwwkZfWK0Bo9Zw,Forget You (with Gabry Ponte),0.131,2023,0.0124,0.527,138621,0.84,0,1.89e-05,3,0.0955,-6.441,0,40,0.0744,145.077,user_11
4OvFFy9nniyG6CsI86yNGL,Rest Of My Life,0.42,2024,0.0772,0.606,205810,0.944,0,0.0105,5,0.104,-4.8,0,69,0.0779,133.004,user_11
3YVeaqhSFth8QAL45wO19L,RATATA,0.501,2023,0.0145,0.889,126774,0.6,0,0.0,9,0.08,-10.603,1,61,0.144,123.978,user_11
43eF4GLcpQkzJElhw7kGUj,Beyond Us - Hatshepsut Version,0.0318,2023,0.071,0.667,234796,0.9,0,0.764,5,0.378,-8.816,0,56,0.0381,125.993,user_11
4yc0wKwKXGkx9Vqc42MIFy,Past Life,0.325,2023,0.07,0.493,196821,0.812,0,0.0,3,0.122,-4.674,0,69,0.0739,139.889,user_11
199wv1uOJYZ1XyK8FTzwh2,Ascend,0.0958,2023,0.601,0.707,200156,0.835,0,0.791,8,0.0933,-8.759,0,76,0.0418,120.009,user_11
7EroGeDg1uteOaQ45Ftfiz,I Remember - John Summit Remix,0.0952,2023,0.00679,0.544,240000,0.857,0,0.565,7,0.195,-6.743,1,65,0.0336,126.016,user_11
4bz8Z7squfs2Yji2DwoujR,Asking,0.395,2023,0.0213,0.477,191591,0.854,0,1.67e-05,4,0.19,-5.274,0,80,0.0896,126.965,user_11
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),0.306,2023,0.0378,0.636,186496,0.869,0,0.0446,9,0.0808,-5.289,1,85,0.0412,143.011,user_11
3ec1mgb7R6yhRvzp3DaTus,All For Love,0.185,2023,0.0616,0.573,166667,0.736,0,0.0,11,0.508,-6.882,1,69,0.0435,126.014,user_11
2iQMxfQyEyypb0MCFYaLlE,Ininna Tora,0.522,2022,0.0581,0.731,204599,0.893,0,0.675,0,0.2,-3.826,1,62,0.0828,137.998,user_11
2c3KCGq6UojB2c8UAFrRON,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,0.358,2022,0.012,0.716,274142,0.897,1,0.262,4,0.325,-7.185,0,66,0.0629,127.03,user_11
2AVFP9aEYlPQ40V0lkGhE4,Gotta Believe,0.407,2023,0.0764,0.715,174006,0.931,0,4.9e-06,9,0.114,-5.509,1,51,0.0314,128.035,user_12
766h5Uf88AzjgUsmb8wWe8,One By One,0.559,2023,0.0567,0.851,145920,0.958,0,0.000891,7,0.0479,-5.286,1,60,0.0564,125.028,user_12
4ejCsNXh66YasBUiwfBhDg,Mercy (feat. Jacob Lusk),0.652,2023,0.00589,0.815,178243,0.645,0,2.96e-05,2,0.709,-6.046,0,72,0.0938,126.994,user_12
5JH7BjD9Yp1NrXBaLVBkUe,UP - Arem Ozguc & Arman Aydin Remix,0.713,2022,0.0684,0.859,136840,0.725,0,1.35e-05,10,0.108,-6.543,1,38,0.113,106.982,user_12
6Oeh3ZfayAsRRBMkt1zIUe,Piece of You,0.335,2021,0.00719,0.605,172258,0.875,0,0.0,5,0.104,-4.687,0,30,0.0578,123.888,user_12
3EnaAIwiciqClp6bnI40gr,Drinks on MI,0.851,2023,0.507,0.756,161930,0.767,1,1.13e-05,8,0.114,-6.433,0,51,0.0517,126.044,user_12
5Gh3IH2WFrUzjK3Q0zZSv0,Everyone Has Inside - Molella Mix,0.824,2022,0.0151,0.686,140459,0.766,0,0.0,8,0.105,-5.007,0,41,0.0533,125.963,user_12
6s2vYgLML3ClOtlJhYyYKR,Hit 'Em Up Style (Oops!),0.473,2023,0.00994,0.838,159840,0.888,0,0.00696,1,0.0705,-4.83,1,62,0.146,124.983,user_12
0HujI0DOxJ6Dj08REfKpZK,In & Out,0.658,2021,0.0192,0.634,201532,0.888,0,2.97e-06,3,0.0924,-5.158,1,41,0.0276,124.043,user_12
2qb0FWVqVl2xcTwwHJ3j7G,Diamonds,0.477,2023,0.00521,0.833,146904,0.795,0,0.00772,1,0.0719,-4.969,0,45,0.038,120.002,user_12
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,0.964,2023,0.12,0.671,231545,0.876,0,0.188,7,0.0823,-5.681,0,88,0.0352,129.998,user_12
0GTuyzPTs2G0wqFD1trSOw,Phone,0.384,2023,0.0792,0.652,155077,0.614,0,0.0,3,0.239,-7.833,0,70,0.0664,129.991,user_12
2Ehp9Is1ihvBQaoJt47XeK,Where Do We Go,0.749,2023,0.0031,0.547,171200,0.943,0,0.000119,8,0.147,-3.919,1,63,0.0323,149.96,user_12
5hCpPdiOVJVjS2GObcXHiU,Hold Back My Heart,0.349,2021,0.349,0.675,170005,0.796,0,0.0,6,0.1,-4.738,0,25,0.0556,119.986,user_12
6MC3lZanniHdWwuiXrXjhT,Never Be Lonely,0.293,2021,0.115,0.729,165729,0.799,0,0.0147,8,0.153,-6.135,1,41,0.026,124.951,user_12
17lDd5hXfSr86GTUq2k7Wh,Ritmo - HUGEL Edit,0.293,2023,0.00896,0.732,165484,0.838,0,0.692,7,0.0925,-8.036,1,59,0.0805,123.938,user_12
7nZUNopZZQX1PhfuvrXTWN,Body Talk,0.625,2023,0.0169,0.708,139423,0.662,0,2.47e-05,6,0.122,-4.34,0,64,0.065,121.975,user_12
5ls4FQAoSlAFPFnaYpeyhn,Frikitona,0.719,2023,0.0838,0.787,174375,0.964,0,0.176,6,0.0465,-6.34,0,71,0.0639,127.991,user_12
3gXR8akMHgctnigADgbdvE,Right Now - Pascal Letoublon Remix,0.354,2021,0.0223,0.712,168113,0.86,0,0.00449,8,0.147,-3.41,1,38,0.03,106.011,user_12
1rz9RrH4ttytOSIvDQog0J,Shining,0.509,2023,0.00412,0.627,156393,0.835,0,0.0121,9,0.314,-6.315,0,54,0.04,122.052,user_12
3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,0.187,2023,0.209,0.767,139300,0.83,0,0.836,7,0.0582,-8.78,1,86,0.206,75.023,user_12
4zN21mbAuaD0WqtmaTZZeP,Ferrari,0.692,2022,0.0127,0.847,186662,0.69,0,6e-05,1,0.0526,-7.877,0,84,0.0493,125.004,user_12
4caMUxtxkPPD78JI9uGvpI,Elektro,0.353,2020,0.0548,0.793,142826,0.711,0,0.0956,6,0.0873,-3.921,1,39,0.122,126.611,user_12
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,0.726,2021,0.00116,0.874,102861,0.869,0,0.00238,1,0.164,-5.996,0,87,0.0315,126.027,user_12
3oOvEw1pgxMtrQMNgPWQHL,Fall Again,0.537,2023,0.026,0.589,206794,0.954,0,0.0087,5,0.151,-6.033,0,63,0.0444,129.983,user_12
3jksOdXCaDXyGiZ7L4YZbp,All Nighter,0.376,2023,0.0364,0.753,134880,0.919,0,0.0597,11,0.324,-6.202,0,75,0.0507,124.985,user_12
4r9kj0CqH7RCp6Oxx56SvN,Memories,0.541,2023,0.157,0.697,155410,0.954,0,6.83e-05,1,0.18,-1.955,1,74,0.0441,122.062,user_12
4RLVg2FjMpGkvmBCabD9jN,U&U (with Tim North),0.512,2021,0.00732,0.735,120284,0.836,0,0.0,11,0.196,-5.686,0,27,0.0564,124.015,user_12
3Uuw9bTotJYDLWrmu5IHrz,We Could Be Together,0.376,2022,0.198,0.706,149643,0.778,0,1.06e-05,10,0.0778,-4.491,1,53,0.0606,125.893,user_12
17t5Ba4T5CEYw2WG2clNeu,I Believe In Love Again - Jex Opolis Remix Edit,0.541,2023,0.00171,0.726,283056,0.946,0,0.782,8,0.0312,-6.079,1,59,0.0367,129.004,user_12
2kNhZ57JHXkZPZH2rknRyu,Cynical,0.493,2023,0.0268,0.69,191365,0.84,0,3.06e-05,11,0.363,-6.947,1,81,0.0573,129.935,user_12
7jrMFjEq0t09f7m3HnnWXl,Tell Me Why - MEDUZA Remix,0.182,2022,0.087,0.561,171429,0.928,0,0.894,6,0.332,-5.812,0,80,0.0371,125.988,user_12
6t180YbVeK9MWrj2zjMr5Z,World Hold On - FISHER Rework,0.891,2022,0.00614,0.772,178305,0.882,0,0.00633,1,0.136,-5.242,0,59,0.0589,127.008,user_12
780be5fB7823aHG06mwTat,Baianá,0.466,2020,0.000754,0.587,180843,0.722,0,0.668,2,0.543,-6.983,0,78,0.0709,121.964,user_12
2iRQKePYqxqXLW01HCVZzG,Believe,0.21,2023,0.00484,0.642,129011,0.873,0,0.0361,7,0.146,-4.793,0,55,0.0404,138.976,user_12
0lwyzp7GppQxv0Eu6wRkUo,Satisfaction,0.31,2022,0.0742,0.752,155677,0.935,0,0.0352,11,0.081,-6.263,1,75,0.203,126.022,user_12
09rAJ1Q1NNJSaUKEW3X9P6,Crying On The Dancefloor,0.317,2023,0.18,0.723,211348,0.698,0,0.0,10,0.797,-6.162,1,78,0.0659,126.001,user_12
4lzGdshpfZVD1TAsRCr1eT,Thunder,0.388,2021,0.0335,0.67,160000,0.896,0,2.56e-05,1,0.346,-4.671,1,61,0.0649,101.228,user_12
6pb5DtlAeG95dNQLHiArRU,Rock My Body,0.47,2023,0.202,0.662,137419,0.821,0,0.0,2,0.522,-4.103,0,80,0.13,124.077,user_12
1HogDCzANgKv9mE8MgeYKg,mr useless,0.502,2024,0.00177,0.697,149507,0.943,0,0.00738,7,0.214,-4.152,1,66,0.0402,131.997,user_12
1635wWSdp29PO3GxYhy991,Bel Mercy,0.681,2022,0.458,0.941,169606,0.753,0,0.61,6,0.109,-4.905,1,74,0.0905,127.02,user_12
6h5y2LCqCQudsCarn61CNE,Believe (feat. Goodboys),0.362,2022,0.00519,0.659,188710,0.873,0,0.000155,1,0.172,-5.227,0,69,0.0449,123.942,user_12
7ELMkdmYhcknPvzn0CydAJ,Halo (feat. Shibui),0.575,2022,0.0106,0.404,196000,0.928,0,0.000141,8,0.111,-5.219,1,47,0.0653,101.289,user_12
46nvQpUDsxpS08UTFOeKTA,Tell It To My Heart,0.489,2021,0.0265,0.539,165524,0.715,0,0.0,11,0.609,-6.639,0,71,0.0595,123.854,user_12
1XQLVW1XUHrlN3Po2tSTn1,The Moment,0.513,2023,0.00712,0.803,144000,0.767,0,0.0,2,0.331,-5.555,1,41,0.0524,124.955,user_12
7zp9FOU4cjFdGN1zdWTvcB,TAKE IT OFF,0.582,2023,0.000502,0.884,194604,0.707,1,0.258,1,0.363,-6.607,1,76,0.202,127.013,user_12
0Ni4MDtBVlLPXm5gkkAuO6,Shadows,0.562,2023,0.0185,0.745,225519,0.868,0,0.906,9,0.671,-6.105,0,54,0.0464,123.988,user_12
73sTHQXziiJYJmICvImgv3,Where Do We Go,0.411,2022,0.0672,0.482,150476,0.961,0,0.0,1,0.179,-3.553,1,40,0.33,125.999,user_12
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),0.435,2020,0.0689,0.632,167903,0.595,0,0.0,8,0.209,-7.644,0,74,0.0401,124.114,user_12
5SFCEkybGYmmzKqewtDEaN,Body Moving,0.811,2023,0.0222,0.788,154216,0.906,0,0.00283,10,0.0822,-5.863,0,78,0.0382,128.004,user_12
5dy3WUywjZcalTno1io8TQ,Hold Me While You Wait - Steve Void Remix,0.468,2019,0.104,0.675,172800,0.76,0,0.0,11,0.33,-7.037,1,46,0.0434,124.933,user_12
1GBBbKOarAJ38HwIfLcOji,Eternity,0.313,2023,0.00316,0.606,186240,0.861,0,0.844,1,0.113,-6.332,1,71,0.0406,125.005,user_12
7jURkEKDVEm9sHueqUX0ko,Gimme That Bounce,0.101,2023,0.0284,0.801,217411,0.96,0,0.877,8,0.0985,-5.534,1,70,0.264,126.045,user_12
3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),0.662,2022,0.118,0.607,148629,0.767,0,0.0,5,0.122,-6.069,0,79,0.0474,123.998,user_12
5OPERNndxIm6JL4Qmdfm5S,PRAY,0.395,2022,0.00348,0.723,143230,0.822,0,0.000872,6,0.0818,-5.282,1,41,0.0815,121.032,user_12
6W9qtw3ddhkYznaOxB50p8,The Feeling,0.357,2023,0.404,0.615,152793,0.744,0,0.0,7,0.0906,-7.706,1,75,0.163,131.837,user_12
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),0.517,2021,0.194,0.669,150053,0.784,0,6.28e-06,7,0.115,-5.603,1,80,0.112,125.993,user_12
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),0.517,2019,0.0149,0.737,208474,0.828,0,0.000588,11,0.0862,-4.711,1,73,0.0396,124.051,user_12
3H7ihDc1dqLriiWXwsc2po,Breaking Me,0.664,2019,0.223,0.789,166794,0.72,0,0.0,8,0.129,-5.652,0,78,0.218,122.031,user_12
1YWr18dWRmuvPgAsPBsOow,Forget You,0.511,2023,0.157,0.708,147987,0.709,0,1.9e-06,7,0.142,-5.881,0,77,0.0641,128.034,user_12
5X8BjBDSovGDQdl4gtmZVl,Coco Chanel (feat. Oriana),0.803,2023,0.251,0.79,164842,0.883,1,0.0,7,0.272,-3.759,1,51,0.114,95.005,user_13
3JCqB2HhpIPNNg1O4os8o5,Baby (with J Balvin),0.606,2021,0.125,0.755,193555,0.882,1,0.00142,10,0.103,-1.957,0,61,0.0532,99.984,user_13
5fwSHlTEWpluwOM0Sxnh5k,Pepas,0.442,2021,0.00776,0.762,287120,0.766,1,6.98e-05,7,0.128,-3.955,1,83,0.0343,130.001,user_13
7Bz5B6hEU5TS145QYTfc3k,Suavemente,0.507,2022,0.335,0.854,157714,0.682,1,0.000926,7,0.0569,-5.212,1,60,0.053,140.019,user_13
3IAfUEeaXRX9s9UdKOJrFI,Envolver,0.396,2021,0.152,0.812,193806,0.736,0,0.00254,4,0.0914,-5.421,0,75,0.0833,91.993,user_13
1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,0.899,2022,0.0934,0.843,226088,0.7,0,0.0,4,0.14,-3.563,0,76,0.0803,93.991,user_13
3Zesg4c4eKhWJbKyh2mZos,Capitán,0.62,2023,0.0931,0.811,224889,0.615,1,1.38e-05,6,0.131,-6.411,0,60,0.15,134.936,user_13
0EXAOdXm7YnnRlrDLBWqNB,Teta (feat. Villabanks),0.681,2023,0.151,0.776,192500,0.852,0,2.72e-05,11,0.0675,-3.481,0,33,0.134,95.983,user_13
0DWdj2oZMBFSzRsi2Cvfzf,TQG,0.607,2023,0.673,0.72,199440,0.63,1,0.0,4,0.0936,-3.547,0,89,0.277,179.974,user_13
7FX4EvQht57zUc2P313cEZ,"Fuego Del Calor (feat. Ozuna, Tyga & Capo Plaza)",0.541,2020,0.071,0.814,196000,0.652,1,1.33e-06,1,0.0604,-8.665,1,57,0.107,99.977,user_13
3h043RAJ7tKaG1HDFeet6w,Hace Calor - Remix,0.444,2022,0.367,0.889,247385,0.618,0,0.00438,5,0.105,-5.124,0,66,0.0627,130.021,user_13
1k7AVxRvQVQLlnmHlLRHUg,Boca,0.665,2021,0.451,0.815,156000,0.66,0,0.0,4,0.324,-5.564,0,42,0.251,99.958,user_13
4l7amr2LM3olimvihIth9t,La Falda,0.656,2023,0.0113,0.924,148788,0.743,0,0.00381,5,0.12,-4.953,0,29,0.0913,113.981,user_13
43ic0un1f9Nak0ZCQgvKjY,Yo No Sé,0.747,2020,0.29,0.917,168960,0.54,0,0.000197,1,0.0937,-6.63,0,61,0.0954,125.048,user_13
7dSZ6zGTQx66c2GF91xCrb,PROVENZA,0.53,2022,0.656,0.87,210200,0.516,0,0.00823,1,0.11,-8.006,1,79,0.0541,111.005,user_13
3mQvO4Ra4gcexGJPiqEybJ,"Mambo (feat. Sean Paul, El Alfa, Sfera Ebbasta & Play-N-Skillz)",0.757,2021,0.017,0.717,245098,0.931,0,0.0,6,0.207,-4.719,0,44,0.0871,128.007,user_13
66S2z95FN3nUAr9S1gUIsp,Ella,0.87,2021,0.386,0.852,221407,0.593,0,0.168,6,0.154,-5.892,1,61,0.0702,90.002,user_13
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,0.267,2023,0.372,0.8,174230,0.738,1,0.00877,7,0.19,-4.26,1,93,0.0691,103.008,user_13
5W83ErFkO3aKAIS1WMi6u0,Secreto,0.706,2019,0.602,0.807,258800,0.803,0,0.00853,11,0.136,-4.156,1,75,0.126,91.987,user_13
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",0.55,2022,0.0125,0.621,198938,0.782,0,0.033,2,0.23,-5.548,1,88,0.044,128.033,user_13
6irysuQyZWd7Bjj7ePiOs2,Holanda,0.244,2023,0.277,0.831,231693,0.759,1,0.0,1,0.125,-3.627,0,87,0.0502,107.961,user_13
4SJHHpKhcuXwDsCsPqshXj,El Efecto,0.893,2019,0.406,0.849,217143,0.781,0,0.0,0,0.0801,-4.635,0,80,0.159,84.041,user_13
7x3j9aoz4TFFbteaEhTxBD,EXTASI,0.267,2023,0.0422,0.815,157385,0.821,0,4.83e-06,9,0.0241,-3.885,0,41,0.0446,130.006,user_13
6TCnhziFkBPhOTqvh8zVDU,Volare,0.156,2022,0.253,0.753,147599,0.733,0,0.0,0,0.398,-3.715,1,64,0.056,92.064,user_13
3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,0.698,2020,0.0531,0.728,217547,0.806,0,0.000301,6,0.153,-3.766,1,66,0.0623,168.084,user_13
5xhFO6kaUjGcSezSp5hIhG,Brisa,0.396,2022,0.0938,0.817,259334,0.932,0,0.0284,11,0.0792,-4.232,0,64,0.0467,126.008,user_13
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,0.828,2020,0.362,0.725,186133,0.756,0,0.000685,4,0.103,-5.013,1,77,0.0572,100.07,user_13
7ABLbnD53cQK00mhcaOUVG,LALA,0.607,2023,0.0739,0.708,197920,0.737,1,0.00162,1,0.0955,-4.045,1,92,0.0436,91.986,user_13
609E1JCInJncactoMmkDon,BESO,0.53,2023,0.736,0.768,194543,0.644,0,0.000837,5,0.173,-6.671,0,85,0.136,95.05,user_13
51FvjPEGKq2zByeeEQ43V9,El Merengue,0.698,2023,0.0313,0.775,189357,0.677,0,0.00517,8,0.112,-4.703,0,83,0.0442,124.011,user_13
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,0.187,2022,0.0993,0.65,243717,0.715,1,0.000291,5,0.126,-5.198,0,86,0.253,106.672,user_13
1DxEbt6OSbrkRthk6pjZue,MERCHO,0.962,2022,0.431,0.838,161452,0.79,0,3.33e-06,6,0.184,-1.602,0,79,0.108,92.927,user_13
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,0.559,2023,0.213,0.812,234353,0.479,1,1.21e-06,2,0.0756,-5.678,0,89,0.333,169.922,user_13
0dCddleAveCZYwVbkEAhYR,CRIMINAL,0.94,2023,0.102,0.776,180526,0.897,0,0.0,0,0.105,-3.462,0,58,0.0405,130.035,user_13
6XbtvPmIpyCbjuT0e8cQtp,Columbia,0.264,2023,0.369,0.668,186000,0.712,0,2.13e-05,5,0.108,-5.927,1,92,0.0381,100.02,user_13
4PJ3umtW1aWdfh5EITHc6T,Te Robaré,0.797,2019,0.241,0.673,201818,0.752,0,4.51e-05,2,0.0813,-3.572,0,69,0.0561,175.997,user_13
5R2hNuiiwnKVAUNktF9j2Y,mariposas,0.443,2022,0.145,0.692,154000,0.75,0,0.0,0,0.133,-4.328,0,70,0.0411,120.037,user_13
6gMj2DzKR2PjrrbNSwcGFR,OA,0.647,2023,0.17,0.813,235200,0.866,1,0.0,7,0.0421,-3.239,1,86,0.0851,99.994,user_13
1LIqNVhaIgxXUt2eVoIQJ3,HP,0.618,2019,0.252,0.837,184436,0.791,1,1.14e-06,4,0.188,-3.157,0,73,0.0773,91.98,user_13
4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,0.763,2019,0.0711,0.725,287773,0.79,1,1.14e-06,0,0.0602,-2.331,1,72,0.197,175.988,user_13
47EiUVwUp4C9fGccaPuUCS,DÁKITI,0.145,2020,0.401,0.731,205090,0.573,1,5.22e-05,4,0.113,-10.059,0,81,0.0544,109.928,user_13
6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,0.426,2016,0.0231,0.744,205715,0.804,0,0.0,1,0.0494,-6.327,1,78,0.0677,104.823,user_13
0eeKDrQxjqNl5bX5VCHDcn,PAM,0.776,2020,0.289,0.889,201000,0.863,1,0.000603,11,0.0798,-3.011,1,63,0.0757,112.953,user_13
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),0.554,2004,0.041,0.808,232020,0.697,0,0.0,10,0.0546,-5.899,1,81,0.241,95.06,user_13
2NFadq6pUeiVEihLvUlOSr,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",0.592,2023,0.0978,0.784,204048,0.646,1,1.09e-06,11,0.255,-3.626,1,77,0.0491,127.942,user_13
6ijnJfMVsQaW9Pk9Zljzn6,Djadja (feat. Maluma) - Remix,0.672,2019,0.175,0.791,166851,0.682,0,0.0,5,0.0926,-7.328,1,47,0.158,98.031,user_13
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),0.623,2019,0.017,0.734,270741,0.836,0,1.64e-05,10,0.179,-4.803,0,78,0.0735,80.002,user_13
0J9g1MMJDhyvOb3NWckHMm,Chulo pt.2,0.556,2023,0.0602,0.852,219333,0.881,1,6.44e-06,5,0.0682,-2.546,0,84,0.126,96.984,user_13
2jozk0z8f2VISmr83Leyqh,Que Calor,0.492,2020,0.0373,0.793,169998,0.885,0,0.0075,8,0.248,-4.136,1,66,0.0732,126.037,user_13
2ksOAxtIxY8yElEWw8RhgK,China,0.609,2019,0.0846,0.786,301714,0.808,0,0.000289,7,0.0822,-3.702,1,77,0.0882,105.027,user_13
70xKqgJOnicN4OsIB6hOXU,Vocation,0.442,2023,0.0651,0.752,184820,0.83,0,0.0,8,0.105,-3.187,0,62,0.0458,124.952,user_13
6hf0RpxTbOprT5nnwzkk8e,Qué Más Pues?,0.768,2021,0.0261,0.891,217773,0.819,0,0.000354,8,0.173,-3.964,1,71,0.106,101.968,user_13
1Y62KpDaP5MEL43ZcI6IaG,SIN SEÑAL,0.749,2022,0.333,0.822,185085,0.851,0,0.00792,11,0.105,-3.314,0,70,0.0422,117.992,user_13
2kz1YOhJiNubjigR1gB1VX,DILUVIO,0.681,2023,0.343,0.845,197053,0.795,1,1.78e-05,9,0.224,-3.502,0,91,0.0681,94.969,user_13
5OSGdSxtulzlzdPdK2MQJC,Esta Vida,0.461,2023,0.0418,0.755,209136,0.676,0,0.00176,5,0.204,-7.349,1,72,0.0377,123.98,user_13
3JCaq3KDSROg3TXhdiDa9n,Ley Seca,0.584,2021,0.101,0.759,263253,0.842,0,0.0,8,0.134,-3.758,1,76,0.096,105.059,user_13
37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,0.598,2019,0.0156,0.828,224681,0.588,0,0.0,2,0.124,-7.14,1,67,0.118,94.052,user_13
7iwJOi3hlMqZt6pj1sQOBj,VISTA AL MAR,0.491,2022,0.803,0.759,180673,0.561,0,0.121,0,0.101,-5.643,0,71,0.131,104.915,user_13
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),0.371,2019,0.278,0.694,185195,0.758,0,1.34e-06,11,0.102,-2.986,1,76,0.218,192.091,user_13
2SiAcexM2p1yX6joESbehd,LLYLM,0.555,2023,0.129,0.555,174045,0.634,0,2.32e-06,6,0.188,-5.522,0,72,0.273,170.228,user_13
2TH65lNHgvLxCKXM3apjxI,Callaita,0.244,2019,0.6,0.61,250534,0.624,1,2.12e-06,2,0.243,-4.773,1,77,0.309,176.169,user_13
11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa),0.963,2020,0.0907,0.905,155825,0.686,0,0.0,0,0.266,-3.152,1,72,0.0664,103.013,user_13
0JAZWvvqttGFm4UMDsPQXC,Despeinada,0.72,2020,0.186,0.734,224187,0.775,0,0.000542,8,0.123,-3.855,1,72,0.0614,166.039,user_13
35XF6veSvhoPdWy89zaeaj,T'as peur,0.407,2023,0.113,0.755,215284,0.565,0,2.77e-05,8,0.111,-5.595,0,59,0.273,177.941,user_13
7HctR6dqgzdU9v3LYfDElj,Ten Cuidado,0.668,2021,0.0598,0.68,213695,0.882,0,0.0,2,0.154,-3.712,1,60,0.242,105.071,user_13
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,0.562,2019,0.14,0.804,309120,0.787,0,0.0,10,0.0927,-3.824,0,84,0.0746,91.974,user_13
3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),0.71,2016,0.4,0.761,222560,0.838,0,0.0,4,0.176,-3.073,0,76,0.0502,93.974,user_13
2JPLbjOn0wPCngEot2STUS,Yonaguni,0.44,2021,0.276,0.644,206710,0.648,1,0.0,1,0.135,-4.601,1,81,0.118,179.951,user_13
5ww2BF9slyYgNOk37BlC4u,La Bachata,0.85,2022,0.583,0.835,162638,0.679,0,1.98e-06,7,0.218,-5.329,0,85,0.0364,124.98,user_13
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,0.169,2023,0.0687,0.715,191321,0.642,1,0.0,10,0.0997,-7.492,0,85,0.0515,105.964,user_13
78kygHp1dvW1kncYjBgbe1,Mujeriego,0.92,2021,0.0628,0.758,142500,0.621,0,0.0,9,0.0809,-8.033,1,72,0.125,79.949,user_13
5y7DaS3jAc9eZzcSOoUIwU,Una Locura,0.906,2020,0.139,0.714,230693,0.761,0,0.00035,5,0.241,-4.596,0,76,0.0427,168.022,user_13
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,0.425,2022,0.0901,0.911,178567,0.712,1,2.68e-05,1,0.0933,-5.105,0,89,0.0817,92.005,user_13
5kQre7o8ky5DXeEPcyaCR1,Carita de Inocente (feat. Myke Towers) - Remix,0.943,2020,0.364,0.565,192698,0.781,0,0.0,10,0.0984,-3.358,0,70,0.061,129.959,user_13
36FTXlmbiV2diZdZukzLDm,BUBALU,0.759,2023,0.115,0.781,228253,0.786,0,5.88e-06,6,0.107,-5.211,0,81,0.0885,111.989,user_13
